,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
64,26.0,41.0,51.0,0.3880597014925373,0.33766233766233766,0.3611111111111111,0.2473405564968847,0.5661494342903255,7.0,1.0,14558.0,44696.0,3664.0,2618.0,0.904144287109375,0.7989243771265503,0.8475780158360503,0.822532346460252,0.9242349048800662,0.6985604606525911
65,31.9,43.1,36.1,0.4253333333333334,0.46911764705882353,0.44615384615384607,0.3272010359679064,0.6640542728497588,2.0,5.0,13502.0,46404.0,2858.0,2772.0,0.914093017578125,0.8253056234718826,0.8296669534226373,0.8274805417662561,0.9419836791035687,0.7057286222036379
66,14.9,8.1,10.1,0.6478260869565218,0.5960000000000001,0.6208333333333333,0.5097911892029539,0.7273961613543375,0.0,0.0,4209.0,60177.0,448.0,702.0,0.982452392578125,0.903800730083745,0.857055589492975,0.8798076923076923,0.9926103092783505,0.7854077253218884
67,30.9,20.1,22.1,0.6058823529411764,0.5830188679245284,0.5942307692307691,0.492593710855391,0.7339179750634635,1.0,0.0,9910.0,52885.0,1437.0,1304.0,0.9581756591796875,0.8733585969859875,0.8837167825931871,0.8785071583706396,0.9735466293582711,0.783337285590072
68,12.5,12.5,12.5,0.5,0.5,0.5,0.3915011828804932,0.6807466026967842,0.0,1.0,4032.0,60081.0,729.0,694.0,0.9782867431640625,0.8468809073724007,0.853152771900127,0.85000527036998,0.9880118401578688,0.7391384051329056
69,15.9,13.1,13.1,0.5482758620689655,0.5482758620689655,0.5482758620689655,0.4623771291732807,0.7482316625210383,0.0,0.0,4138.0,60156.0,812.0,430.0,0.981048583984375,0.835959595959596,0.9058669001751314,0.8695104013448204,0.9866815378559244,0.7691449814126394
70,16.4,9.6,9.6,0.6307692307692309,0.6307692307692309,0.6307692307692309,0.5162989100796058,0.7410177025775775,0.0,0.0,4388.0,60099.0,489.0,560.0,0.9839935302734375,0.8997334426901784,0.8868229587712207,0.8932315521628499,0.9919290948702714,0.8070627184108884
71,24.7,10.3,11.3,0.7057142857142857,0.6861111111111111,0.6957746478873239,0.63791038468996,0.8061515357546843,0.0,0.0,7032.0,56985.0,716.0,803.0,0.9768218994140625,0.907589055240062,0.8975111678366305,0.9025219790797664,0.9875912029254259,0.8223599578996609
72,19.1,7.9,7.9,0.7074074074074074,0.7074074074074074,0.7074074074074074,0.640197021658012,0.812033061094627,0.0,0.0,3687.0,61134.0,460.0,255.0,0.9890899658203125,0.8890764408005787,0.9353120243531202,0.9116083570280628,0.9925317401045557,0.8375738300772376
73,14.1,7.9,8.9,0.6409090909090909,0.6130434782608696,0.6266666666666667,0.5306806875556875,0.7512004851810808,0.0,0.0,4291.0,60218.0,643.0,384.0,0.9843292236328125,0.8696797730036482,0.9178609625668449,0.8931210323654907,0.9894349419168269,0.8068822865738999
74,11.7,5.3,5.3,0.6882352941176471,0.6882352941176471,0.6882352941176471,0.6105280026990553,0.8038821986324812,0.0,0.0,2760.0,62266.0,313.0,197.0,0.992218017578125,0.8981451350471852,0.933378424078458,0.9154228855721394,0.9949983221208393,0.8440366972477065
75,13.0,7.0,8.0,0.6499999999999999,0.6190476190476191,0.6341463414634146,0.5136957749538396,0.7623187329779324,0.0,0.0,4882.0,59531.0,712.0,411.0,0.9828643798828125,0.8727207722559885,0.9223502739467221,0.8968494534766235,0.9881811994754577,0.8129891756869275
76,10.5,8.5,9.5,0.5526315789473684,0.525,0.5384615384615384,0.42573713888931286,0.6964295862786198,0.0,0.0,4138.0,60163.0,513.0,722.0,0.9811553955078125,0.889701139539884,0.851440329218107,0.8701503522237409,0.9915452567736832,0.7701470314535641
77,19.3,8.7,8.7,0.6892857142857143,0.6892857142857143,0.6892857142857143,0.5980700521798474,0.8097168629942448,0.0,0.0,7045.0,57087.0,1007.0,397.0,0.97857666015625,0.8749379036264282,0.9466541252351518,0.909384277784949,0.9826660240300203,0.8338264883418156
78,7.0,15.0,17.0,0.3181818181818182,0.29166666666666663,0.30434782608695654,0.1971066841655077,0.46283058219703826,1.0,0.0,3436.0,59646.0,788.0,1666.0,0.962554931640625,0.8134469696969697,0.6734613876911015,0.73686467939095,0.9869609822285469,0.5833616298811545
79,6.7,9.3,7.3,0.41875,0.47857142857142854,0.44666666666666666,0.325,0.5838751673580617,0.0,0.0,2547.0,60911.0,1133.0,945.0,0.968292236328125,0.6921195652173913,0.729381443298969,0.7102621305075293,0.981738766037006,0.5507027027027027
80,10.5,9.5,9.5,0.525,0.525,0.525,0.3933304464338947,0.6450370431212741,0.0,0.0,5008.0,58983.0,809.0,736.0,0.9764251708984375,0.8609248753653086,0.871866295264624,0.866361041432402,0.986469761841049,0.764230123607508
81,17.2,9.8,10.8,0.637037037037037,0.6142857142857143,0.6254545454545455,0.5292880538943266,0.7417909708758914,0.0,0.0,7616.0,56018.0,1256.0,646.0,0.970977783203125,0.8584310189359784,0.9218106995884774,0.888992646200537,0.9780703285958725,0.800168102542551
82,10.2,5.8,7.8,0.6375,0.5666666666666667,0.6,0.5088993436656776,0.7041544823467383,0.0,0.0,5512.0,58457.0,985.0,582.0,0.9760894775390625,0.8483915653378482,0.9044962257958648,0.8755460249384481,0.9834292251270146,0.7786410509959034
83,21.8,10.2,11.2,0.68125,0.6606060606060606,0.6707692307692308,0.5619893010146505,0.7780039106222844,0.0,0.0,8860.0,54914.0,721.0,1041.0,0.973114013671875,0.9247468948961486,0.8948591051408948,0.9095575402936044,0.987040532039184,0.8341178685746564
84,16.0,13.0,10.0,0.5517241379310345,0.6153846153846154,0.5818181818181818,0.45146688705512233,0.7317915181232213,0.0,0.0,6607.0,56712.0,1760.0,457.0,0.9661712646484375,0.7896498147484164,0.9353057757644394,0.8563281705657443,0.9699001231358599,0.7487533998186764
85,15.5,8.5,10.5,0.6458333333333333,0.596153846153846,0.62,0.4959606162054372,0.7092579470209273,0.0,0.0,7235.0,56444.0,1087.0,770.0,0.9716644287109375,0.8693823600096131,0.9038101186758276,0.886262019966926,0.9811058385913681,0.795754509458865
86,20.7,7.3,8.3,0.7392857142857143,0.7137931034482758,0.7263157894736841,0.6607584000684914,0.8143544163137417,0.0,0.0,8652.0,55311.0,1028.0,545.0,0.9759979248046875,0.893801652892562,0.9407415461563553,0.916671081209938,0.9817533147553205,0.846161369193154
87,20.8,10.2,6.2,0.6709677419354839,0.7703703703703704,0.7172413793103447,0.6190121840525067,0.8614979080590766,0.0,0.0,7203.0,57147.0,649.0,537.0,0.981903076171875,0.9173458991339786,0.9306201550387597,0.9239353514622883,0.9887708491937158,0.8586243890809393
88,20.0,26.0,21.0,0.43478260869565216,0.4878048780487805,0.4597701149425288,0.32655943963443046,0.6694041793428462,2.0,1.0,6988.0,55649.0,1324.0,1575.0,0.9557647705078125,0.8407122232916265,0.8160691346490716,0.8282074074074074,0.9767609218401699,0.7067866895923941
89,5.9,7.1,7.1,0.45384615384615384,0.45384615384615384,0.45384615384615384,0.3256602446401208,0.661695642051955,1.0,0.0,2284.0,62566.0,267.0,419.0,0.989532470703125,0.8953351626813014,0.8449870514243433,0.8694328130947849,0.9957506405869527,0.769023569023569
