,ow_tp,ow_fp,ow_fn,ow_precision,ow_recall,ow_f1,ow_threat,ow_iou,merges,splits,pw_tp,pw_tn,pw_fp,pw_fn,pw_accuracy,pw_precision,pw_recall,pw_f1,pw_specificity,pw_iou
83,10.9,10.1,9.1,0.519047619047619,0.545,0.5317073170731708,0.4200511023209674,0.7206786029980232,0.0,0.0,8494.0,54076.0,1812.0,1154.0,0.954742431640625,0.8241800892683874,0.8803897180762852,0.8513581236844743,0.9675780131691956,0.7411867364746946
84,7.4,7.6,9.6,0.4933333333333333,0.4352941176470588,0.4625,0.32622651112006434,0.6392545028029495,1.0,0.0,6238.0,57782.0,844.0,672.0,0.97686767578125,0.8808246258119176,0.9027496382054992,0.8916523727844483,0.9856036570804763,0.8044880061903533
85,11.1,6.9,4.9,0.6166666666666667,0.69375,0.6529411764705882,0.5627945116023657,0.8162672477926403,0.0,0.0,7529.0,56166.0,1415.0,426.0,0.9719085693359375,0.8417933810375671,0.9464487743557511,0.8910586425232262,0.9754259217450201,0.803521878335112
86,13.9,8.1,8.1,0.6318181818181818,0.6318181818181818,0.6318181818181818,0.5179112388250319,0.7608199885696385,0.0,0.0,7866.0,56249.0,697.0,724.0,0.9783172607421875,0.918603293238351,0.9157159487776484,0.9171573485687635,0.9877603343518421,0.8469904167115323
87,11.6,6.4,5.4,0.6444444444444444,0.6823529411764706,0.6628571428571429,0.5490909090909091,0.7850771878814037,0.0,0.0,7614.0,56533.0,893.0,496.0,0.9788055419921875,0.8950276243093923,0.9388409371146732,0.9164109044953963,0.9844495524675234,0.8457180939686771
88,14.9,11.1,10.1,0.573076923076923,0.596,0.584313725490196,0.4550680770842061,0.7275890059935513,0.0,3.0,7301.0,56475.0,807.0,953.0,0.97314453125,0.9004686729156389,0.8845408286891204,0.8924336878132257,0.9859118047554205,0.8057609535371372
89,13.5,22.5,18.5,0.375,0.421875,0.3970588235294118,0.2920036136991301,0.6517110545175092,0.0,1.0,8516.0,52181.0,2145.0,2694.0,0.9261627197265625,0.7987993621611481,0.759678858162355,0.7787481139408349,0.9605161432831425,0.6376637963309622
90,7.4,7.6,5.6,0.49333333333333335,0.5692307692307692,0.5285714285714286,0.38991452991452996,0.6786362372478132,0.0,0.0,3856.0,60592.0,372.0,716.0,0.9833984375,0.9120151371807,0.8433945756780402,0.8763636363636363,0.9938980381864707,0.7799352750809061
91,4.0,4.0,4.0,0.5,0.5,0.5,0.37472527472527467,0.6552006337533417,0.0,0.0,1252.0,63731.0,370.0,183.0,0.9915618896484375,0.7718865598027127,0.8724738675958188,0.8191036964344128,0.9942278591597635,0.6936288088642659
92,14.0,5.0,3.0,0.7368421052631579,0.8235294117647058,0.7777777777777779,0.7124086077262121,0.8825282738566171,0.0,0.0,7520.0,56985.0,482.0,549.0,0.9842681884765625,0.9397650587353161,0.931961829222952,0.9358471781469728,0.9916125776532618,0.879429306513858
93,14.1,12.9,11.9,0.5222222222222223,0.5423076923076923,0.5320754716981132,0.41050722015454816,0.7188789104545095,1.0,0.0,9920.0,52405.0,1785.0,1426.0,0.9510040283203125,0.8475010679196925,0.8743169398907104,0.8607001865428832,0.9670603432367596,0.7554641687609474
94,4.1,4.9,5.9,0.45555555555555555,0.41,0.43157894736842106,0.3129185520361991,0.5675675478859123,0.0,0.0,3629.0,60660.0,524.0,723.0,0.9809722900390625,0.8738261497712497,0.8338694852941176,0.8533803644914756,0.991435669456067,0.7442575881870386
95,16.9,36.1,30.1,0.31886792452830187,0.3595744680851064,0.338,0.22733310303920193,0.5879947624309522,2.0,3.0,12543.0,45464.0,3776.0,3753.0,0.8851165771484375,0.7686132728721122,0.769698085419735,0.769155296642649,0.9233143785540211,0.6249003587086489
96,13.2,34.8,41.8,0.275,0.24,0.25631067961165044,0.1642972177210232,0.4844227607465862,8.0,1.0,13857.0,43782.0,4931.0,2966.0,0.8795013427734375,0.7375452416436022,0.8236937526006063,0.7782426778242678,0.8987744544577423,0.636986301369863
97,14.9,8.1,7.1,0.6478260869565218,0.6772727272727274,0.6622222222222222,0.5563564376799671,0.8016166275772459,0.0,0.0,6668.0,57646.0,625.0,597.0,0.981353759765625,0.9143013848896202,0.9178251892635926,0.9160598983376838,0.989274253058983,0.8451204055766793
